#, Max. MW, RT [min], Area, Max. m/z
382, 520.2529, 2.56, 106146.4, 519.2465
383, 466.1127, 2.57, 182015.8, 465.1055
384, 430.2212, 2.57, 903385.3, 429.2142
385, 422.1718, 2.58, 222620.4, 421.1645
386, 432.2006, 2.59, 1208955.0, 431.1933
387, 504.2222, 2.59, 120096.9, 503.2150
388, 390.1323, 2.59, 79228.4, 389.1250
389, 1154.2770, 2.60, 35872.6, 1153.2697
390, 462.1751, 2.60, 53229.6, 461.1678
391, 158.0576, 2.61, 879367.6, 157.0503
392, 614.1658, 2.61, 50710.2, 613.1585
393, 640.1308, 2.61, 49461.4, 639.1235
394, 290.1731, 2.61, 62822.8, 289.1658
395, 740.1783, 2.62, 95582.5, 739.1711
396, 364.1737, 2.63, 155165.3, 363.1664
397, 578.2594, 2.63, 38501.5, 577.2521
398, 578.1447, 2.64, 163415.6, 577.1374
399, 730.1567, 2.64, 81050.1, 729.1495
400, 508.1967, 2.66, 31605.0, 507.1895
401, 424.1959, 2.66, 193037.2, 423.1886
402, 242.1268, 2.67, 103996.9, 241.1195
403, 330.0954, 2.68, 67415.7, 329.0881
404, 472.2171, 2.68, 79828.7, 471.2098
